word, definition
Poccioro| figa. (es.: est propriu una bella poccioredda - Trad: è proprio una bella figa) (ringraziamo lulù)
Pòddini| crusca. Il termine viene utilizzato nell'esclamazione offensiva "brent' 'e poddini" (lett. pancia di crusca), indirizzato a chi ha la pancia di grandi dimensioni (ringraziamo Gavvino Rundeddu)
Poddosu| appiccicoso (Es.: potu i mausu poddosasa!!!; ho le mani appicicose!!!) (Segnalazione di Su Proccu)
Poggiadì| poggiati, stai calmo. Il termine deriva dalle parole pronunciate dal fantino per far calmare il cavallo se è imbizzarito. Ultimamente viene usato per fare apprezzamenti su ragazze carine che se la tirano troppo."Poggiaesì" (Es.: "Oh ma itta sesi castiendi?". "Ma itta cazzu olisi poggiadì a cussa patti e no seghisi"; "Oh ma cosa guardi?". "Ma cosa vuoi stai calmo in quell'angolino e nn rompere") (Segnalazione di Tattico88)
Poìtta (?)| Perchè? (es.: Poìtta sèsi incazzàu?? Poìtta m'àsi pigàu ascallònisi!!!!! ; Trad.: Perchè sei incazzato? Perchè mi hai preso ai coglioni!!!) (Grazie a Squiz.)
Poitta pagu è| perchè è poco! (Es.: appu fattu dexi gol poitta pagu è; ho fatto 10 gol perchè sono pochi!) (Segnalazione di Minca In Cu)
Pomentu| disordine (es: alla! tengiu tottu su su logu in pomentu!! - trad: dio! ho tutto in disordine!!) (ringraziamo scoffau)
Pompa Bìnu| Versa del vino!!! (es.: Aiò, pompa bìnu!!! ; trad.: Dai, versa del vino!) (Segnalazione di al-col-izzato)
Pompinu| Versione sarda del pompino. E' uguale al resto d'Italia, a parte il fatto che in certi paesi devi aver paura dello strusciare nei baffi delle donne... ES: bei a? innoi bella ca mi faisi u pompinu! TRAD: vieni cara per praticarmi delle cure salivari al mio organo di riproduzione (Segnalazione di ciao)
Pompu| Paese della Sardegna lontano da ogni luogo. (es: Cèss, custu calloni de Marieddu esti finiu a casinu 'e Pompu- trad: Gesù mio, quel deficiente di Mario è finto molto lontano!) (ringraziamo k4rb0)
Ponch| pompino (Es.: "Oh Nico sesi una peddi, la ca no si faidi aicci!!". "Oh Matte, faimmi unu ponch!"; "Caro Nico, sei una pelle. Guarda che non si fa in codesto modo". "Carissimo Matte, ma perchè non t'inchini e mi fai un gradito pompino?") (Segnalazione di cricca delle pelli)
Ponipoténza| Esortazione, orsù, suvvia...ecc. Si usa per incitare qualcuno nel compiere un'azione. (es.: Aiò , oh bruttu tròddiu bolendi! Oi ses toddu spuligàu...e ponipoténza, tocca!!! ; Trad.: Avanti, brutto peto volante! Oggigiorno sei di una passività dovuta ad una esagerata attivita' sessuale (anche faidate)! Orsù, svegliati!!!) (RIngraziamo Bruno motocross per la segnalazione)
Poniriddu/a a sezzi| sieditici sopra (ficcatelo in culo) (Es.: "Oh gommai, tengu una bella minca tostada; ita si podi fai?". "Goppai, poniridda a sezzi"; "cara comare se lei volesse concedersi a me sono pronto tosto". "Compare, se lo ficchi in culo") (Segnalazione di maimeisbistaicci)
Poniriddu/a a strexiu po cullu| usalo come straccio per il culo . Es: Una mamma dei bassifondi ai colloqui del figlio: Christopher piga sa paggella e donamidda. Né Oh sa maestra: poniridda a strexiu po cullu - Trad: Christopher prendi la pagella e dalla a mamma. Mi, cara maestra: usala per pulirti il culo. (Ringraziamo Bruno motocross per la segnalazione)
Ponis po ciciri| fai sesso per ceci/soldi (Es.: ascu! ponis po ciciri?; ascolta! fai sesso per denaro?) (Segnalazione di INDIGO)
(su) Popper | anche se il nome è originalmente inglese, in riferimento al Popper, droga liquida da inalare e dal tipico odore pungente, ha una variante tutta sarda, che sta per "puzza pestilenziale". ES: Du intendisi custu fragh'e popper?? Est stonendimiì!! TRAD: Lo senti questo odore di ascelle ? Mi sta ubriacando! (Grazie a derfel per la segnalazione pestilenziale)
Popoetto| pochetto. Usato nel campidanese. Sinonimo: paghitteddu. (Es.: "Mamma ollu pappai su drucci". "Ti faidi mali, t'indi ongu scetti un popoetto"; "Mamma voglio mangiare il dolce". "Ti fa male, te ne dò solo un pochetto") (Segnalazione di moth)
Poppota | chi ce la segnala la traduce come "prostituta". Ma sono in tanti a ricordarsi a Kasteddu di una certa Poppotta che insieme a Lampus e Tronus apparteneva a quei personaggi pittoreschi di un tempo, che oggi sopravvivono solo nella memoria. Nota per il suo abbigliamento appariscente il suo soprannome è forse stato frainteso negli anni fino a diventare sinonimo di "prostituta". ES: hiiii... taddannu!... mi parisi poppotta... commenti ti sesi conciara! - TRAD: hiii...mamma mia!.. mi sembri poppotta... come ti sei vestita! (Ringraziamo gemmixedda e ivaz per aver riesumato questo ricordo)
Porca| Ragazza assai avvenente, che ispira attrazione sessuale. (es.: La cussa porca! Mi dia pagu coddai!! ; Trad.: Guarda quella ragazza molto avvenente! Mi piacerebbe tanto fare conoscerla meglio. ) (Segnalazione di Kicco23 di Terralba  )
Porca madosca| porca vacca. E' un modo per evitare di bestemmiare pesante! (Es.: "Ha nau mamma tua de torrai subitu a dommu!". "Porca madosca propriu immu ca mi femmu spassiendi!"; "Dice tua madre di tornare subito a casa!". "Porca vacca proprio ora che cominciavo a divertirmi") (Segnalazione di maxc)
Porco d** burdo fillu e bagassa troia pompinara| porca divinità figlia illegittima di donna poco seria e particolarmente dedita alla fellatio; imprecazione usata in caso ad esempio di inaspettati incidenti. (es.: candu ci arruisti: porco d** burdo fillu e bagassa troia pompinara ; Trad.: nell'inciampare cadendo: porca divinità figlia illegittima di donna poco seria e particolarmente dedita alla fellatio ) (Segnalazione di  je la )
Poriressi| esclamazione, contrazione di podi essi - può essere. (es.: castia chi bolisi furriai a dommu pagu pagu, poriressi - trad.: a che ora rientri a casa? può essere) (ringraziamo bibito per la segnalazione)
(su) Porru| lo spinello (Es.: po su porru, chi rincises fumendi tottu....o sballoni!; passa lo spinello che te lo stai fumando tutto...o sballone!) (Segnalazione di TwO FaCe)
Portu Cunnu| Altro modo (vedi Pompu) per indicare un luogo lontano da tutti i paesi sardi e di localizzazione geografica non chiara. (es.: - "T'àppu ciccàu tottu su mengiànu; aubi cazzu fùstisi?" - "Soi andau in dommu èEfisieddu" - "E aubi cazzu esti? In casinu e Portu Cunnu?" ; trad.: - "Ho passato tutta la mattinata a cercarti; dove eri?" - "Mi trovavo a casa del piccolo Efisio" "E dove è ubicata tale abitazione? In un luogo lontano e inarrivabile?") (Ringraziamo Bellixeddu per la segnalazione)
Poschu futtudu| porco fottuto. Frase tipica del logudorese che indica un individuo losco e ingannevole - Es."bae, bae bruttu poschu futtutu, itte bi faghisti d'eri notte cun muzzere mia?" TRAD: "Vattene via, brutto maiale fottuto, cosa ci facevi ieri notte con mia moglie?" (Segnalazione di C'hodoredigas)
Postalli| corriera (Es.: in cussu postalli ci azianta una surra de cristianusu; in quella corriera salgono tante persone) (Segnalazione di Dado)
Posta a prumbu| letteralmente "messa a piombo". Es:ce o andrea ma dasi bida cudda pivella???e tiada prasci posta a prumbu! -Trad: ce andrea l'hai vista quella ragazza????eeeh ti piacerebbe messa a piombo! (Segnalazione di roby)
Pottami sa minca a pisciai| portami l?ucello a urinare (Es.: "Dusu sss'pesasa 50 killusu de terra?". "Eia". "Inza pottami sa minca a pisciai"; "Li sollevi 50 kili da terra?". "Si". "Allora portami l' uccello a urinare") (Segnalazione di porco pio)
Praizosu| pigro (Es.: Matteo, ma ti ollisi pesai, bruttu praizosu chi no ses'attru? Oi ti ghettu una sicc'e abba a susu; Matteo, ma ti vuoi alzare, brutto poltrone che non sei altro? Oggi ti butto sopra un secchio d'acqua) (Segnalazione di Praizosu)
Prancia| ferro da stiro (Es.: Giggineddu chi no d'accabbasa de fai su scimpru tinci scudu sa prancia a conca!; Giggineddu se nn la smetti di fare lo scemo ti lancio il ferro da stiro in testa!) (Segnalazione di Ginnna)
Pranesu (o Pranu)| lett.: Pianura, usato per indicare gli abitanti di Guspini, Gonnos e tutti quei luoghi in pianura. (es.: Là cussu grezzu, tenniri sa Panda a cerchiusu in lega e alettoni! Deppi 'ressi calincunu pranesu! ; trad.: Guarda quel grezzo, ha la Fiat Panda con i cerchi in lega e l'alettone. Dev'essere della pianura...) (Segnalazione di lillone)
Pranta ferru| pianta ferro. Detto degli abitanti di Paulilatino che, una leggenda narra, in antichità tentarono di seminare il ferro per averne le piante e di conseguenza il frutto (il ferro) (Es.: compà, biese cussu picciocu? Este unu pranta ferru!!; compare, vedi quel ragazzo? E' di Paulilatino!!) (Segnalazione di Iron Killer)
Pratichesa| Pratica, allenamento (es.: Pro coddare bi keret sa pratichesa ; Per avere rapporti sessuali ci vuole una certa pratica) Grazie a Corbaglio per avercela segnalata.
Praxiri| piacere. Nel barbaricino ma anche nelle zone periferiche attigue a Sant'Elia, Pirri, Quartucciu (Es.: t'ada praxiri; ti deve piacere) (Segnalazione di Prince)
Preffa| farlocco, falso (Es.: oh Nenno, deppiasta benni ais cinku e non t'appu biu, ses propriu de preffa; ragazzo dovevi venire alle cinque, e non ti sei fatto vedere, sei farlocco) (Segnalazione di Billyebis)
Pregunta| Domanda (Es.: Minca, funti tottusu accallonau a sa pregunta e professoru!; Accidenti, erano tutti sbalorditi alla domanda del professore!) (Segnalazione di Su Cuaddu)
Prena| piena (Es.: tengu sa minca prena, ti prengu su cu a minca, no mi prengasta is callonisi; sono ormai stufo "pieno" di questa situazione, ti riempio l'orefizio anale, non "riempirmi" le scatole) (Segnalazione di Su Conti de Cuartu)
Prenciau| Schiacciato, spiaccicato. (es: Oh! Traversane il piccolo Jhonny che assinunca du prencia il postalino! - trad: Ehi! Aiuta il piccolo Jhonny ad arrivare alla parte opposta della strada poichè rischia di essere investito da un autobus della CTM!) Ringraziamo ancora Winnyna per la segnalazione.
Prenda| tesoro (Es.: sa prenda chi tenidi sa jaia; il tesoro della nonna) (Segnalazione di Remy)
Prenimì de pezza| riempimi di carne (Es.: Dusu chi si ointi: -Inzandu itta fareusu oi, Efisia? -Prenimì de pezza, amorixeddu!; tra due innamorati: -Cosa facciamo stasera di bello, Efisia? -Penetrami tutta, amoricino!) (Segnalazione di Masikekko)
(in) Prennu| In pieno. (es.: Ti praxiri cudda macchiNNa? Ohhhhhhhhhhh!!!! In preNNu! ; Trad.: Ti piace quella macchina? Oh! In pieno...) (Segnalazione di jolly)
Prenzendi| pressando, schiacciando (Es.: mi sè prenzendi porca bagassa!!!!; Mi stai schiacciando, porca puttana!) (Segnalazione di Obia)
(Sa) Pressi Tziu Concu Baracca| La fretta di Zio Concu Baracca. Mi dicono che tale Zio fosse un tale che correva sempre di fretta perchè aveva i Carabinieri che lo inseguivano, usato nel campidanese(Es.: "Andausu?". "No". "Immoi?". "T'appu nau ca no!". "Immoi andausu?". "Olluu!!! Sa pressi tziu Concu Baracca"; "Andiamo?". "No. "Ora?". "T'ho detto di no!". "Ora andiamo?". "Che palle!!! La fretta di zio concu baracca") (Segnalazione di Atze ^__^)
Pretta| blatta, scarafaggio (es.: s'atra diri appu craccau una pretta pudescia - trad: l' altro giorno ho pressato nel pavimento una povera blatta) (ringraziamo Magnumpillai)
Pretticchinosu| lanciatore di pietre. Si dice per i loculesi che prendevano a pietrate i forestieri (Es.: loculesu pretticchinosu; loculese lanciatore di petre) (Segnalazione di Baroniesu)
Priduccu| pidocchio (Es.: ti c'est pappande su priduccu; ti si stanno mangiando i pidocchi) (Segnalazione di Fonni Olè)
Prigh' 'e guà| pene di cavallo (Es.: 'Biondo...Svari?'. 'Prrrrigh' 'e guà'; 'Biondo... Sei fuori di testa?'. 'Molto come è grande un pene di cavallo) (Segnalazione di Mau a Morri)
Prìngia| Incinta. (es.: Cùssa picciòcca, o èsti prìngia, o sin c'èsti pappàda una srìndia sàna! ; Trad.: Quella ragazza, o e' incinta, o ha ingerito un'anguria intiera!) (Segnalazione di Krueger.)
Pringia mànna| Donna in avanzato stato di gravidanza. (es.: Fueddèndi fueddèndi cun su prèri, immòi s'agattàra prìngia mànna! Trad.: A forza di parlare con il prete, adesso si ritrova in avanzato stato di gravidanza.) (Grazie a Quintomoro.)
Prinz verde| la macchina che porta sfiga per eccellenza. Credo che abbia segnato una generazione il "tuo prinz verde senza ritorno" (Sempre Seme)
Priogòsa| LETT. pidocchiosa, per estensione 'acida' ; l'esclamazione 'Oh Priogòsa!', tipica di Pirri, viene rivolta a quelle donne che, profondamente convinte della propria avvenenza, dimostrino scarsa disponibilità affettiva/sentimentale ('priogosità' appunto) nei confronti degli ammiratori (Es: Christian: Ceeeee Buuuuff oh pillitto!! Itta 'ndi narasa se ci imboschiaschiamo assutta l'asse mediano col pandino ca ti provu is forzasa?Sara: Salvarì! Ma già sei poco gaggio! Là che il mio pivello ti abbungia! Christian: Ceeee o PRIOGOOOSAAAAA!!!- Trad: -Christian: Cribbio che bella gnocca! Sarei lieto di accompagnarti a visitare i pilastri dell'asse mediano con la mia panda perchè vorrei testare le tue doti atletiche! - Sara: Mi dispiace ma non sei il mio tipo! Considera inoltre che il mio ragazzo potrebbe risentirsi e provocarti delle protuberanze sulla scatola cranica! - Christian: O donna poco disponibile/acida !) (Si ringrazia Strollicu e Coddacàisi per la segnalazione)
Priògu| pidocchio, da cui priogòsu, spilorcio (Ringraziamo Seme per la segnalazione)
Priogu resuscitau| letteralmente "pidocchio resuscitato", significa povero arricchittosi. ES: Giai m'andada custu priogu resuscitau... - TRAD: Non sopporto questo pidocchio resuscitato! (Riferito appunto a colui che era povero, ma povero diarerusu, e adesso che ha qualcosa si crede assai ricco e importante... e ne conosciamo molti!) Grazie a CODDONE master per la segnalazione, e per il soprannome!
Priorissa| capo femminile nominata dal comitato che organizza una festa religiosa (Es.: sa priorissa passara ad arrigoli su dinai po sa festa; la signora passa nelle case a raccogliere i fondi per la festa) (Segnalazione di Gnazio bagasseri)
Prìscia| squattrinata (Es.: soi priscia che bagassa in cira santa....; sono squattrinata come una passeggiatrice durante la settimana santa (NDR: si ricorda che, in antichità, durante la settimana santa le prostitute fanno ferie!!) (Segnalazione di gra...& ...gia)
(birdi) Prisucci| (verde) pisello (Es.: Francesca entra in classe con il maglione verde... Roberta: "Ohhhhh ta bellixeddu su maglioni bidri prisucci chi pottasa!"; Francesca entra in classe con il maglione verde... Roberta: "Ohhhhh che bellino il tuo maglione verde pisello!") (Segnalazione di Rosbif e Mikios)
Prisummìttu| Altezzoso. (es.: Pruìtte non bi rispòndese, cando ti dimàndana sa cosa, ja sès pàcu prisummìttu!!! Trad.: Perché non rispondi, quando ti viene fatta una domanda?! Sei un poco altezzoso!!!) (Grazie a Meyna.)
Pròccu| suino (es.: - Stizzìa ri coddiri, Andrea! Sè cummenti a unu proccu! - Po itta, seu grassu, bèrusu? - No..."bruttu"! ; - Accidenti Andrea, sembreresti quasi un maiale! - Grasso, vero? - No alquanto poco lavato!) (Grazie a Zepet)
Proccu a pei segau| lett. "maile con la zampa rotta", significa svogliato, apatico (es: Pesadindi de su divanu! A tottu die che proccu a pei segau! - trad: Alzati da quel divano! Hai 24 ore al giorno di apatia totale!) Grazie a Winnyna per la segnalazione.
Prodda| macchia (Es.: pittica sa prodda in su maglioni!!!; piccolina la macchia nel maglione!!!) (Segnalazione di k4rb0)
Pròhu| termine fonnese per porco, maiale (Es.: cras deppo huscrare su prohu...; domani devo abrustolire - per levare il peli - il maiale) (Segnalazione di - chi meglio di lui - Prohu)
Pròntus Cuàddus| antico gioco di forza e agilità eseguito da 2 squadre di ragazzi. Esiste anche nella variante gallurese "Li cabaddi longhi" (Grazie a Seme per averci fatto tornare ai gioche dell'infanzia)
Pròsu| in sassarese ha lo stesso significato di cunnu. Dicesi anche per indicare un deretano di pregevole fattura. (es.: Oh Giuà, pitticcu su prosu!! ; trad: Oh Giovanni, guarda che bel deretano che ha quella ragazza!) (Grazie a M@re e Pinko per la segnalazione)
Pruò (o le sue possibili varianti| 'Priò', 'Appriò', 'Appruò'): Non ha una traduzione ben precisa. E' il tipico verso del villacidrese che si lancia contro chi suscita malcontento, invidia o contro chi fa una figura di merda, per infierire. (es.: Passa uno in motorino facendo lo sborone, cade malamente, la reazione sarà: Appruòòòòò! ; Trad.: E' tutto sopra...) (Grazie a Guarro)
(A) Prupp'è pani| finirla tra lanci di mollica di pane, finirla male (un caloroso grazie a Seme)
Pruppu svenniu| polpo svenuto. (es.: Oh Luigi sesi tottu ammincau. Sesi fattu e lassau, a bottasa mi parisi propriu unu pruppu svenniu...e Scidadindi. Sinonimi:Minca zurpa, puligone. - trad.: Oh Luigi sei tutto rincoglionito. Sei fatto e lasciato, a volte mi sembri un polpo svenuto... e svegliati.) Grazie a Anna & Sabry per la segnalazione
Prusaaaaai !| Mitico verso che il contadino o il pastore o il cavaliere rivolge alla propria bestia per farlo muovere o spostare. Sta quindi per "spostati" ES: prusaiiii cuaddu! TRAD: Spostati cavallo! (Ringraziamo il signor cazzo in calore per la segnalazione)
Psssssss, pssss !| verso tipico del cascamorto che tenta di attirare l'attenzione di una ragazza. Es: Lino (credendo di non essere udito) : << Psss, Psss... o panettoni! Giradiddi pagu pagu!>> Maria: << itt'è psss, psss... Stampau asi?!>> - TRAD: Lino: << Psss, Psss... o bella gnocca! girati un pochino per farti guardare !>> Maria: << Cos'è questo pssss, psss... Hai forse bucato!?>> (Ringraziamo Sulcis per la segnalazione)
Pucciii!| espressione di disgusto generico (es.| pucci chi fiaggu. pari una buttadura di cabaddu! ; Trad| che schifo questo odore, pare una vamitata equina! )
Pucioni| civetta (uccello del malaugurio) (es.: Tu no faidda chi sei unu pucioni ; Tu non parlare che porti sfiga) (Grazie a Cris & Gigi)
Pudesciu| maleodorante. (Es.: Su fragu pudesciu de is bottinus' de Efis m'anti fattu biondu; l'olezzo proveniente dalle scarpe di Efisio mi ha fatto diventare biondo) (Grazie a Pietro per la segnalazione)
Pudòi o pudòni | masturbazione maschile. (es: Cummenti andada cun sa pivella tua? Cittu scetti!Pudoi fissu!! - trad: Come va la situazione amorosa con la tua anima gemella? Non parlarmene!In questo periodo non faccio altro che masturbarmi!!) Grazie a Zizzimurreddu per la segnalazione.
Pudda 'e milli francusu| gallina da mille lire (Es.: "Ti praxidi cussa picciocchedda?". "Ma chi cussa pudda 'e milli francusu?". "Giustizia da coddidi..."; "Ti piace quella ragazzina?". "Ma chi quella gallina da mille lire (di poco valore estetico)?". "La giustizia se la scopi...") (Segnalazione di sambenadu)
Pudda zazzada a trigu| gallina ingrassata con a grano. Si dice di ragazza grassa (Es.: parridi ua pudda zaddada a trigu; sembra una gallina ingrassata con grano) (Segnalazione di miro)
Puddecca| donna dai facili costumi (Es.: appu biu cussa puddecca de sorri dua a mengianu chi fiara castiendi callenti Nanni su scimpru!; ho visto quella donna dai facili costumi che è anche tua sorella che stava guardando accaldata Nanni lo scemotto) (Segnalazione di Juilonia)
Puddora| donna (Es.: brutta puddora Sinnaresa; sporca donna sennorese) (Segnalazione di Diabolik)
Pugnetta| masturbazione maschile, sega, Maria Mano, raspone che dir si voglia, o cacciavite a pressione manuale (Es.: 'Ma cantu vi poni a iscinni?' 'Aisetta un mamentu chi soggu finendi di fammi una pugnetta'; 'Ma quanto impieghi a venir fuori?' 'Attendi un momento che termino di avvitare questa vite') (Segnalazione di Figaro qua Figaro la)
Pugnolara| pugnalata, enormità, accidenti (Es.: 1) ma tà pugnolara sesi cumbinendimi a pari?; 2) de aundi pugnolara 'ndi ses bessiu?. Trad. 1) ma che accidenti mi combini?; 2) da quale posto abnorme sei venuto fuori?) (Segnalazione di Gessa Alberto)
Pulania| Donna di aperti costumi, zoccola. (es.: cardia cussa pulania ; Trad.: guarda quella zoccola ) (Segnalazione di cassonetto  )
Pùliga o (Pulliga)| la masturbazione maschile (Es.: seu senza pivella, mi fazzu una pulliga; sono senza ragazza, mi faccio una sega) (Grazie a Seme e a Lillo per la segnalazione)
Pulighedda| atto che compiono gli uomini durante la loro fase erotica, da soli o in dolce compagnia. (es.: oh ma non tidda faisi sa pulighedda a meri? - Trad: oh ma non la fai la sega di pomeriggio?) (ringraziamo babatore)
Pulighèri| Ragazzo solitamente molto giovane, solito a praticare particolari auto-pratiche sessuali. (es.: E ite cazzu! Tèngiu giài trint'ànnus e no agàttu de coddài: ìta dèppu mòrri, pulighèri? Trad.: Perdinci! Ho già 30 anni e non riesco a trovare una partner per accoppiarmi sessualmente: non dovrò mica morire auto-erotomane?) (Ringraziamo Quintomoro per avercela segnalata.)
Pulligòni| Individuo di sesso maschile che trascorre la maggior parte del tempo a masturbarsi. Dicesi anche di persona stanca che non si regge sulle gambe. (es.:  A sa partìra. Tifoso A: - "E stamborràddu su portièri!!!" Tifoso B: - " Ma mollàddu cà èsti unu pulligòni!!!" ; Trad.: Alla partita di calcio. Tifoso A: E tira forte verso il portiere avversario! Tifoso B: - "Ma lascialo perdere, non vedi che non si regge sulle gambe?!") (Grazie a Zio_nchello.)
Pultascione| processione (Es.: ma es passada sa pultascione?; ma è passata la processione?) (Segnalazione di FrAnZ di Giave)
Puntar'e pei a su ghi fai cacca| pedata nel posteriore (Ringraziamo Cibalgina Neo per la segnalazione)
Puntar'è pèi a culu | calci in culo (casteddaio). (es: : ti dongu una puntarepei a kulu ki kagasa bottinusu po un'annu! - trad: ti do un kalcio in kulo ke kaghi skarpe per un anno!) Grazie ancora a fuego73 per la segnalazione.
('na) puntar'e pei a sa udda| un calcio nel culo (es.: ti ongu n'a punte de pei a sa udda chi ti fazzu ammesturai sa merda cun su ciorbeddu!!! ; Trad.: ti do un calcio nel fondoschiena così da farti miscelare le feci con il cervello!!! ) (Segnalazione di  pays )
Puntòre| morto stecchito (Es.: puntore i di piede; morte veloce che ti prenda) (Ringraziamo i Fonnesi per la segnalazione) In campidanese, invece, il termine è utilizzato per indicare malattia (Es.: mi seu pinnighendi unu puntòri cun su friusu chi c'esti; a causa del grande freddo credo proprio di essere vicino ad ammalarmi)
Punzonare| Copulare. (es.: Luca este faladu a punzonare chin Maria Pompitta ; Trad.: Luca è sceso a copulare con Maria Pompitta. ) (Segnalazione di Graziano 'e Biana  )
Puppamela| abboccamela (Es.: Dus picciokkedus, su primu sghey dek lapillola??? Su secundu: 'Aahh'. Su primu: 'Puppamela'; Tipico gioco studentesco, si trattava di far dire 'Aahh' al primo che capitava, la risposta: 'Abboccamela') (Segnalazione di Billyebis)
Pupuione e Putrone| rispettivamente il chicco d'uva e il grappolo. (Es: "Mamma me lo dai un pupuione (chicco) d'uva?" - "Se impari a dirlo bene in italiano te ne do anche un putrone (grappolo)" - Traduzione in Cagliaritano:" Mamma mi dai un'axina (chicco) d'uva?" - "Se impari a dirlo bene in italiano te ne do anche un cordone (grappolo)") (ringraziamo vinu nieddu per la segnalazione e Artificier Ragno per la versione che gira a Cagliari)
Purdiàu| marcio, in decomposizione (Es.: is callonis a purdiau ti 'ndi calinti!; che i tuoi organi genitali ti cadano a terra marci!) (Ringraziamo Ivan l'ogliastrino per la segnalazione)
Purèsciu| marcio, in stato di necrosi avanzata, schifoso, puzzolente. (es: Babbu miu fiara pappendi casu marzu e s'esti intendiu unu fragu puresciu: mio padre stava mangiando formaggio marcio quando si è sentito un odore schifoso)( Grazie a newboundfixed )
(Su) Pusher| in realtà è un termine inglese degli anni sessanta che nulla ha a che vedere col sardo, e che mantiene invariato il suo significato di "spacciatore" anche qui da noi. Non basta infatti aggiungerci davanti l'articolo "Su" pusher per considerarla sarda. Ma poiché ce la segnalate in tanti, eccovi accontentati!
Puzzesciori| carogna (Es.: baidindi puzzesciori......; vai via carogna....) (Segnalazione di fy90)
Puzzidda| Che schifo! (es: Puzzidda cudda cosa..lassada stai! - trad: Che schifo quella cosa...lasciala stare!) (ringraziamo Pistirrinkeddu)
Puzzinnosu| schifoso. Usato a Baunei. (Es: puzzinosu chi siasa...giai noga non faese ischiffu!! - trad:schifoso...!!Quanto fai schifo!) (ringraziamo venere)
Puzziora mabasa| senso di nausea. Es: Oi tengiu genti a prandi.... puzzioramabasa... TRAD:Oggi ho invitati non tanto graditi... mi viene la nausea! (ringraziamo la serrentese)
Puzzipuzzi| Bleah, che schifo ! (es: Puzzipuzzi! Non du tocchisi ca t'ara pottai maladìa! - trad: Bleah ! Non toccarlo ti potrebbe trasmettere qualche malattia!) (ringraziamo Pistirrinkeddu)
Quadru Antigu| lett.: Quadro Antico. Dicesi di persona che se ne sta sempre zitta e non ha nulla da dire e se non ci fosse non te ne accorgeresti. (es.: Ses aìcci firmu e pagu scìru chi mi parisi unu quadru antigu! ; trad.: Sei cosi silenzioso e poco socievole che sembri un quadro antico!) (Grazie a pistillone)
Quarantatrèsi| "Ci bolìara su fàmini 'e su quarantatresi" per indicare una condizione di estrema indigenza, tipica  frase dei vecchi cagliaritani (nel 1943 la città fu investita da pesantissimi e luttuosi bombardamenti). Grazie a Seme.
Quindixeri| quindicinale. Su quindixeri era la persona che sostituiva il pastore la domenica (Segnalazione di scoffau)
Quaddudu| puntiglioso,dispettoso (Es.: là cumenti è quaddudu Antoi po no d'essi donau arraxioi; guarda come fa i dispetti Antonio per non avergli dato ragione) (Segnalazione di gionchino)
Quinto| valore della scala ordinale tra il quartu e il sestu. La numerazione ordinale sarda e' così composta: Primu (primo), se cunnu (secondo),Trattau (terzo o grattato, la bivalenza del termine e' dovuta alla grande quantità     di Panda 30 presenti nell'isola che difettano nella sincronizzazione     della terza marcia),Quartu (quarto, ma     anche città-dormitorio della provincia di Cagliari),Quinto, gheddosu,     pussirricchetta (a seconda dell'umidità),Sestu (sesto, nonchè     località del cagliaritano)-seddigoni (retromarcia),Seddigoni (settimo),Seddigoni (ottavo),Seddigoni (nono),Seddigoni (decimo)
Qwertu| layout di tastiera per Microsard Windows 95, sistema operativo sviluppato in Sardegna. Si distingue dalla più diffusa tastiera a layout "qwerty" per l'alta densità di u presenti (mediamente un tasto su tre). Tra l'altro manca la h
Raccàre| vocabolo olbiese indicante il vomitare (Es.: cee, ho bevuto di brutto e adesso devo raccare!; caspita, ho bevuto molto e adesso devo vomitare) (Grazie a Breddula per la segnalazione)
Radiovardetta| dicesi di persona pettegola oltre ogni limite. E' un termine composto da radio (uno dei più grandi mezzi di diffusione delle notizie appunto) e vardetta, cioè la tipica gonna del costume femminile sardo indossata spesso dalle radiovardette (Es.: zia tua est'una radiovardetta!; tua zia è leader nel campo dei pettegolezzi!) (Segnalazione di Sard Woman)
Ragna| tracina. Pescando a bolentino ti rompono il cazzo a slamarle (Segnalazione di alnegher)
Raiu cambatu| fulmine ramificato (Es.: unu raiu cambatu chi t' acchirrete; ti scenda un fulmine ramificato (così se non ti colpisce il principale ti colpisce la ramificazione) (Segnalazione di Cracatoa)
Raju| fulmine (Es.: chi ti falia unu raju (tipica bestemmia gallurese); che ti scenda un fulmine in testa) (Segnalazione di  Bat Man)
(Unu) Raju chi ti jucchete| che ti prenda un fulmine, usato di sovente dalle vittime di tamponamenti in auto. (Segnalazione di gORE)
(Lu) Raiu ti trasfuttia| Che ti scenda un fulmine! (es.: Bruttu cuglioni chi ti falia un raiu chi ti trasfuttia! ; Trad: Brutto coglione, che un fulmine ti penetri tutto!) (Ringraziamo Drago per avercela segnalata)
Ramarro sardo| animale del tutto simile al ramarro presente nel resto d'Italia, con l'unica particolarità che per deambulare usa la bicicletta (preferibilmente una "Graziella")
Rasu| a filo, a raso (Es.: pane e casu e binu a rasu! (espressione tipica dorgalese); pane e formaggio e vino a volontà (= con il bicchiere pieno fino all'orlo)) (Segnalazione di Bifidus (dalla Romagna))
Ratta Pignatta| voce di sicura derivazione spagnola, per indicare il pipistrello (In cagliaritano dicesi anche Zurrundeddu e Sitzimurreddu). Ma è anche "unu muntronaxiu" di musicisti Skagliaritani che fanno giustappunto musica Ska, allegra e simpatica (moltissimi testi in dialetto), che ci hanno fatto spesso ballare sulla sabbia nelle notti in cui il poetto era ancora bianco e non colore, appunto, pipistrello.(ArtificierIvaz)
